0,1,2,3,4,5
-272.6785211806107,-51.822150742585094,17.64637234360995,-4.077106420287438,-3.48041523720227,4.836573771350922
-272.68616836790545,-51.86853967217238,-5.584282857858619,5.233075758485598,-3.5200234915269846,0.8710116418579931
-272.6856792894658,-51.86108825285748,-4.559897600976305,10.40004231564235,-3.894225813813419,-4.061641398153061
-272.6856229714889,-51.8671009623544,-4.4908626855658,5.048246918851457,-3.4752620389126134,-4.212057900072777
-272.68468738750977,-51.86828254512597,-3.251518254625836,17.43456091087629,27.380365902788263,1.7494529180442147
-272.6887443342034,-51.896976796316636,-13.792667401402792,-2.0547046153880615,-2.8935791303390115,-1.4212297852520772
-272.68376801520037,-51.8561052283405,1.103792484162511,2.818175396712737,-3.3305659692627194,-4.2229366215272215
-272.678912938687,-51.81770074254516,16.65955309567139,1.634670835963447,-3.935452201507045,5.950922000417526
-272.68632652290654,-51.87138270038818,-6.527492852029651,5.720202399527123,-3.6103203699053417,-4.088487618674113
-272.6914705736125,-51.91015755466715,-21.657691658564875,3.0086983938971863,-3.2802381043486677,0.7469397700075715
-272.6908416937549,-51.917725767838874,-20.49328618226734,-4.8081600240423485,-2.6255548013477643,-6.366525689390669
-272.68361303395545,-51.85366301093573,1.9368391866696373,2.339367708463466,-3.449233654010675,-0.19444696504624726
-272.67378144547126,-51.71991512783618,32.97992358349525,53.06820300455289,-7.51735261744059,8.196525035843068
-272.6939079786579,-51.953563062237855,-29.726317691797036,-17.240288168701564,-1.5980998447445567,-4.7806375038496105
-272.68165997798894,-51.850447639142146,6.880711360202608,1.3296902346525505,8.904100085275036,-1.9992637782932912
3669.316065597776,-45.356565712518574,16.125317335826416,43.87597812185075,-0.3865544369898259,-0.9486870939737072
-272.679798177519,-51.8325273290194,13.093621503360438,-2.0291689136241375,-3.2614556088331677,-4.183108498121423
-272.6783029362634,-51.807287382394094,18.689439687618535,6.231992210300436,-3.777081994778189,6.984241480936168
-272.6787719665377,-51.83702380901695,16.649405126762673,-14.466538308912911,-2.565455830402015,1.6819035163790177
-272.68630376453586,-51.87210538455789,-6.560635889644725,5.737602067554225,-3.490744869641278,-6.062065255074261
-272.68353700302134,-51.861183548559396,1.3098516289229747,3.536237164261059,8.828024313223032,-1.0036253871140661
3828.3074448630136,-45.196128450978414,-8.859556904346638,5.884822141401091,-3.7775767639098015,5.018374143016785
-272.69227803117934,-51.920813301327144,-23.842166497294023,-2.62590944850494,-2.8539847434584122,4.570646445724212
-272.6759243948834,-51.78099557862703,25.971931413555787,14.00524408076976,-4.768810169390984,7.278454970846793
-272.68237655070357,-51.84739958101008,5.589778914873843,0.8355034351432963,-3.324200340292752,-1.1028111308575268
-272.67906021813155,-51.82716457412295,15.742824419619948,-3.2939879996715096,-3.3394457667229114,0.9141052964878712
-272.6831669724276,-51.813722387665315,3.7382616384680167,33.80417804091921,-5.725850571127214,1.5374013748819495
-272.6844226756682,-51.85989616122458,-0.8529201712581332,3.5425730040266314,-3.489807036758391,-4.1665958253353885
-272.6928183902989,-51.9336693471275,-26.04999832114186,-8.052972351006245,-2.3363752594392255,-1.5481136998509823
-272.67401495019726,-51.78550916248445,30.76287226828016,1.629716249584328,-3.6493195463944836,-2.9784148232591448
-272.6848607840702,-51.861115841795055,-1.8347000805018312,3.8277433551766182,-3.6609424312901204,-0.16861754323184275
-272.68259551336945,-51.8461725654216,5.567030732667443,0.6571853724729508,-3.1282874215892638,4.860504311421301
-272.6932869532765,-51.94059065056991,-27.02060270686148,-13.192844523618362,-2.0900538402453956,4.3401480063483024
-272.6852684458125,-51.863493205861886,-2.8487106605030865,4.091708164140342,-3.3999904221215087,0.9131668782201858
-272.6885843219886,-51.89091358253841,-13.751168568513785,9.414350207543109,8.332744250528274,0.09967026777130639
-272.6713428343273,-51.74178583173858,39.85788743489798,19.19079396623867,-5.455096355118084,7.53558472854886
-272.67336955148016,-51.8294181213861,32.610947566678064,-42.21448975087131,-0.8340433526546563,2.1077575953380308
-272.68027216831155,-51.86490588624251,11.980352034352284,-28.76942062069209,-1.352921058550745,1.3871288125201071
-272.6874252779746,-51.88972919116548,-10.722944408943844,8.916162440964264,18.609239993712972,2.261467794681006
-272.69095563788346,-51.94097239627516,-20.49408589487321,-26.44049094082895,-1.25555774394953,0.12433625491243962
-272.69209910719616,-51.923760076670035,-23.658274330496766,-4.767339843475412,-2.636225605493949,0.5443587193983502
-272.6729000419878,-51.81529356221677,34.236997085358354,-32.29625061835134,-1.3714561471376598,0.48364147174247446
-272.6804334280585,-51.8327580507045,12.039834701184542,-1.883938435444522,-3.661810478545219,6.831015447874415
-272.693012659068,-51.93280498148692,-26.129694130485333,-8.1930517882626,-2.5286156401747872,4.47179505358046
-272.68673563720944,-51.88248683384462,-8.084818572265789,4.901496462219167,8.522746252130984,1.126625902688549
